age,workclass,education,marital,relationship,race,gender,salary
40, Private, Masters, Never-married, Not-in-family, White, Male,<=50K
18, ?, 11th, Never-married, Own-child, White, Male,<=50K
49, Private, Bachelors, Married-civ-spouse, Husband, White, Male,>50K
17, Private, 11th, Never-married, Own-child, White, Female,<=50K
29, Private, HS-grad, Never-married, Unmarried, White, Female,<=50K
47, Private, Prof-school, Married-civ-spouse, Husband, Asian-Pac-Islander, Male,>50K
24, Self-emp-not-inc, Some-college, Separated, Own-child, White, Male,<=50K
58, ?, 7th-8th, Married-civ-spouse, Husband, White, Male,<=50K
29, Private, HS-grad, Never-married, Not-in-family, White, Male,<=50K
45, Private, Some-college, Married-civ-spouse, Wife, White, Female,>50K
30, Private, 12th, Married-civ-spouse, Husband, White, Male,<=50K
19, Private, Some-college, Never-married, Own-child, White, Male,<=50K
59, Private, 10th, Married-civ-spouse, Husband, White, Male,>50K
47, Private, 7th-8th, Married-spouse-absent, Unmarried, White, Female,<=50K
41, Private, Some-college, Married-civ-spouse, Husband, Black, Male,<=50K
28, Private, Assoc-acdm, Never-married, Own-child, White, Male,<=50K
46, Private, Assoc-acdm, Married-civ-spouse, Husband, White, Male,>50K
40, Self-emp-not-inc, Some-college, Married-civ-spouse, Husband, White, Male,<=50K
66, State-gov, 10th, Divorced, Not-in-family, Black, Female,<=50K
30, Local-gov, Bachelors, Never-married, Not-in-family, Black, Male,>50K
44, Self-emp-not-inc, Some-college, Never-married, Own-child, White, Male,<=50K
58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband, White, Male,>50K
21, Private, 7th-8th, Never-married, Other-relative, White, Male,<=50K
59, Private, 9th, Widowed, Unmarried, Black, Female,<=50K
35, Local-gov, Some-college, Married-civ-spouse, Husband, White, Male,<=50K
45, Private, 9th, Married-civ-spouse, Husband, Black, Male,>50K
30, Private, HS-grad, Married-civ-spouse, Husband, White, Male,<=50K
33, Private, HS-grad, Never-married, Not-in-family, Black, Male,<=50K
26, Private, Some-college, Never-married, Not-in-family, White, Female,<=50K
48, Private, Some-college, Separated, Unmarried, Black, Female,<=50K
31, Private, HS-grad, Never-married, Own-child, Asian-Pac-Islander, Female,<=50K
36, Private, HS-grad, Married-civ-spouse, Husband, White, Male,<=50K
48, Private, HS-grad, Divorced, Unmarried, White, Female,<=50K
30, Private, HS-grad, Married-civ-spouse, Husband, White, Male,<=50K
33, Private, HS-grad, Married-civ-spouse, Husband, White, Male,>50K
19, ?, 9th, Never-married, Not-in-family, White, Female,<=50K
37, Local-gov, Assoc-acdm, Married-civ-spouse, Wife, Black, Female,>50K
53, Private, Bachelors, Married-civ-spouse, Husband, White, Male,>50K
18, Private, Some-college, Never-married, Own-child, White, Female,<=50K
38, Private, Some-college, Married-civ-spouse, Husband, White, Male,>50K
34, Private, Some-college, Never-married, Not-in-family, White, Male,<=50K
45, Private, Bachelors, Married-civ-spouse, Husband, White, Male,>50K
33, Local-gov, Assoc-voc, Married-civ-spouse, Husband, White, Male,<=50K
35, Private, Assoc-voc, Married-civ-spouse, Wife, White, Female,<=50K
22, Private, HS-grad, Never-married, Own-child, Black, Male,<=50K
35, Private, HS-grad, Divorced, Unmarried, White, Female,<=50K
45, Private, HS-grad, Married-civ-spouse, Husband, Amer-Indian-Eskimo, Male,<=50K
17, Private, 11th, Never-married, Own-child, White, Male,<=50K
50, Private, HS-grad, Married-civ-spouse, Husband, White, Male,<=50K
38, Local-gov, Bachelors, Married-civ-spouse, Husband, White, Male,>50K
33, Private, Some-college, Married-civ-spouse, Husband, White, Male,>50K
46, Private, HS-grad, Married-civ-spouse, Husband, White, Male,<=50K
25, Private, Bachelors, Never-married, Not-in-family, White, Female,<=50K
64, Private, HS-grad, Married-civ-spouse, Husband, White, Male,<=50K
62, Self-emp-not-inc, Some-college, Married-civ-spouse, Husband, White, Male,<=50K
32, Private, HS-grad, Married-civ-spouse, Husband, White, Male,>50K
17, Private, 11th, Never-married, Own-child, White, Male,<=50K
61, Private, HS-grad, Married-civ-spouse, Husband, White, Male,<=50K
40, State-gov, Doctorate, Never-married, Not-in-family, Black, Female,<=50K
21, Private, HS-grad, Never-married, Other-relative, White, Female,<=50K
39, Private, Bachelors, Married-civ-spouse, Husband, White, Male,>50K
35, Self-emp-not-inc, Some-college, Married-civ-spouse, Husband, White, Male,<=50K
29, Private, Assoc-voc, Married-civ-spouse, Husband, White, Male,<=50K
27, Federal-gov, Assoc-acdm, Never-married, Not-in-family, Black, Male,<=50K
20, Private, Assoc-acdm, Never-married, Not-in-family, White, Female,<=50K
34, ?, Some-college, Married-civ-spouse, Wife, White, Female,>50K
51, Local-gov, Masters, Never-married, Own-child, White, Male,<=50K
45, Private, HS-grad, Separated, Unmarried, Black, Female,<=50K
20, ?, Some-college, Never-married, Own-child, White, Female,<=50K
31, Private, Some-college, Married-civ-spouse, Husband, White, Male,<=50K
29, Private, HS-grad, Never-married, Own-child, Black, Male,<=50K
56, Private, Bachelors, Married-civ-spouse, Husband, White, Male,<=50K
55, Self-emp-not-inc, Some-college, Divorced, Not-in-family, White, Female,>50K
26, Private, Some-college, Never-married, Own-child, White, Male,<=50K
46, Private, Some-college, Married-civ-spouse, Husband, White, Male,>50K
32, Local-gov, HS-grad, Married-civ-spouse, Husband, White, Male,<=50K
28, Private, HS-grad, Married-civ-spouse, Husband, White, Male,<=50K
27, Private, 7th-8th, Never-married, Other-relative, White, Male,<=50K
23, Private, 9th, Married-spouse-absent, Not-in-family, White, Male,<=50K
59, Private, 10th, Married-civ-spouse, Husband, White, Male,<=50K
26, Private, 12th, Never-married, Other-relative, Other, Male,<=50K
36, Private, 10th, Never-married, Not-in-family, White, Male,<=50K
18, Private, HS-grad, Never-married, Own-child, White, Female,<=50K
33, Private, 9th, Divorced, Not-in-family, White, Male,<=50K
60, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Wife, White, Female,>50K
40, Private, HS-grad, Divorced, Unmarried, White, Female,<=50K
48, Private, HS-grad, Married-civ-spouse, Husband, White, Male,<=50K
27, Self-emp-not-inc, 10th, Married-civ-spouse, Husband, White, Male,<=50K
19, Private, Some-college, Never-married, Own-child, White, Male,<=50K
38, Private, Bachelors, Married-civ-spouse, Husband, White, Male,>50K
26, Private, Some-college, Divorced, Not-in-family, White, Male,<=50K
45, Federal-gov, Assoc-voc, Married-civ-spouse, Husband, White, Male,<=50K
20, Private, Some-college, Never-married, Own-child, White, Female,<=50K
32, Federal-gov, HS-grad, Divorced, Unmarried, White, Male,<=50K
22, Private, Some-college, Never-married, Own-child, White, Female,<=50K
22, Private, HS-grad, Never-married, Not-in-family, White, Male,<=50K
38, State-gov, HS-grad, Never-married, Unmarried, Black, Female,<=50K
34, Private, HS-grad, Married-civ-spouse, Husband, White, Male,>50K
46, Private, 1st-4th, Widowed, Unmarried, Other, Female,<=50K
39, Private, Bachelors, Divorced, Not-in-family, White, Female,<=50K
79, Self-emp-not-inc, HS-grad, Widowed, Not-in-family, White, Female,<=50K
60, ?, Bachelors, Married-civ-spouse, Husband, White, Male,>50K
24, Private, HS-grad, Never-married, Own-child, White, Male,<=50K
31, Private, Some-college, Married-civ-spouse, Husband, White, Male,<=50K
37, Self-emp-not-inc, Bachelors, Married-civ-spouse, Husband, Asian-Pac-Islander, Male,<=50K
23, Private, HS-grad, Never-married, Other-relative, White, Male,<=50K
31, Private, Some-college, Married-civ-spouse, Husband, White, Male,<=50K
29, Private, Bachelors, Married-civ-spouse, Husband, White, Male,>50K
22, State-gov, Bachelors, Never-married, Own-child, White, Female,<=50K
69, ?, Some-college, Widowed, Not-in-family, White, Female,<=50K
55, Local-gov, HS-grad, Divorced, Unmarried, White, Female,<=50K
43, Private, HS-grad, Divorced, Other-relative, White, Male,<=50K
23, Private, 7th-8th, Never-married, Unmarried, Other, Male,<=50K
29, Private, HS-grad, Never-married, Unmarried, White, Male,<=50K
22, Private, Assoc-voc, Never-married, Other-relative, White, Female,<=50K
22, Private, Some-college, Never-married, Not-in-family, White, Male,<=50K
25, Private, HS-grad, Married-civ-spouse, Husband, White, Male,>50K
29, Private, Some-college, Never-married, Own-child, White, Male,<=50K
25, State-gov, Some-college, Never-married, Not-in-family, Black, Male,<=50K
33, Federal-gov, HS-grad, Never-married, Not-in-family, White, Female,<=50K
33, Private, Bachelors, Never-married, Not-in-family, White, Male,>50K
31, Private, Doctorate, Never-married, Not-in-family, White, Female,<=50K
30, Local-gov, Masters, Married-civ-spouse, Husband, White, Male,>50K
55, Private, Bachelors, Married-civ-spouse, Husband, White, Male,<=50K
36, Private, 12th, Never-married, Not-in-family, White, Male,<=50K
47, ?, HS-grad, Widowed, Unmarried, White, Female,<=50K
28, Private, Bachelors, Never-married, Not-in-family, White, Male,>50K
42, Private, Masters, Married-civ-spouse, Husband, White, Male,>50K
51, Private, Assoc-acdm, Divorced, Unmarried, White, Male,<=50K
62, Local-gov, Bachelors, Divorced, Not-in-family, Black, Female,<=50K
65, Self-emp-inc, Some-college, Married-civ-spouse, Husband, White, Male,>50K
23, Private, Bachelors, Married-civ-spouse, Husband, White, Male,<=50K
60, ?, HS-grad, Married-civ-spouse, Husband, White, Male,<=50K
47, Private, 7th-8th, Married-civ-spouse, Husband, Black, Male,>50K
50, Self-emp-inc, HS-grad, Divorced, Unmarried, White, Female,<=50K
70, ?, Bachelors, Married-civ-spouse, Husband, White, Male,<=50K
32, Self-emp-not-inc, Bachelors, Married-civ-spouse, Husband, White, Male,<=50K
37, Federal-gov, Some-college, Married-civ-spouse, Husband, White, Male,<=50K
31, Private, HS-grad, Never-married, Unmarried, White, Male,>50K
76, Private, 10th, Widowed, Unmarried, Black, Female,<=50K
54, Private, Bachelors, Divorced, Not-in-family, Black, Female,<=50K
32, Federal-gov, Bachelors, Married-civ-spouse, Husband, White, Male,>50K
31, Private, Some-college, Never-married, Not-in-family, White, Female,<=50K
31, Federal-gov, Bachelors, Divorced, Not-in-family, White, Male,>50K
65, Self-emp-not-inc, Prof-school, Divorced, Not-in-family, White, Male,<=50K
30, Private, HS-grad, Married-civ-spouse, Husband, White, Male,>50K
63, ?, HS-grad, Married-civ-spouse, Husband, White, Male,<=50K
21, Private, Some-college, Never-married, Own-child, White, Female,<=50K
40, Federal-gov, Masters, Married-civ-spouse, Husband, Asian-Pac-Islander, Male,>50K
26, State-gov, Some-college, Never-married, Not-in-family, White, Female,<=50K
18, Private, 11th, Never-married, Own-child, White, Female,<=50K
34, Local-gov, HS-grad, Married-civ-spouse, Husband, White, Male,<=50K
66, Local-gov, Some-college, Divorced, Other-relative, White, Female,>50K
44, Self-emp-not-inc, Some-college, Never-married, Own-child, White, Male,<=50K
30, Private, Assoc-acdm, Never-married, Not-in-family, White, Female,<=50K
36, Self-emp-not-inc, Bachelors, Never-married, Own-child, White, Male,<=50K
31, Private, Some-college, Married-civ-spouse, Husband, White, Male,>50K
22, Private, Some-college, Never-married, Not-in-family, White, Male,<=50K
28, ?, 7th-8th, Divorced, Own-child, White, Male,<=50K
23, Private, HS-grad, Never-married, Own-child, Asian-Pac-Islander, Male,<=50K
49, Private, Masters, Married-civ-spouse, Husband, White, Male,>50K
39, Self-emp-not-inc, Bachelors, Separated, Own-child, White, Male,<=50K
67, ?, Bachelors, Married-civ-spouse, Husband, White, Male,>50K
19, Private, Some-college, Never-married, Own-child, White, Male,<=50K
30, Private, Assoc-acdm, Married-civ-spouse, Husband, White, Male,>50K
25, Private, Some-college, Never-married, Other-relative, Asian-Pac-Islander, Female,<=50K
24, Private, HS-grad, Never-married, Own-child, Asian-Pac-Islander, Male,<=50K
46, Private, HS-grad, Married-civ-spouse, Husband, White, Male,<=50K
37, Private, Masters, Married-civ-spouse, Husband, White, Male,<=50K
41, Federal-gov, HS-grad, Married-civ-spouse, Husband, White, Male,<=50K
40, Self-emp-not-inc, Some-college, Married-civ-spouse, Husband, White, Male,<=50K
44, Private, HS-grad, Divorced, Unmarried, White, Female,<=50K
32, Private, HS-grad, Married-civ-spouse, Husband, White, Male,<=50K
58, Private, HS-grad, Married-civ-spouse, Husband, Black, Male,>50K
48, Private, HS-grad, Married-civ-spouse, Husband, White, Male,<=50K
34, Private, Bachelors, Married-civ-spouse, Husband, White, Male,<=50K
29, Private, Assoc-voc, Never-married, Own-child, Black, Female,<=50K
46, Self-emp-inc, Bachelors, Married-civ-spouse, Husband, White, Male,>50K
36, Local-gov, HS-grad, Never-married, Not-in-family, Asian-Pac-Islander, Male,<=50K
59, Local-gov, Bachelors, Never-married, Not-in-family, White, Male,<=50K
29, Private, 12th, Married-civ-spouse, Husband, White, Male,<=50K
50, ?, Masters, Never-married, Not-in-family, White, Male,<=50K
25, Private, HS-grad, Married-civ-spouse, Husband, White, Male,<=50K
27, Private, Assoc-acdm, Never-married, Not-in-family, Asian-Pac-Islander, Female,<=50K
48, Private, HS-grad, Married-civ-spouse, Husband, White, Male,<=50K
51, Federal-gov, Doctorate, Never-married, Not-in-family, White, Female,>50K
36, Private, HS-grad, Divorced, Not-in-family, White, Male,>50K
42, Local-gov, 11th, Divorced, Unmarried, White, Male,>50K
49, State-gov, Bachelors, Married-civ-spouse, Husband, White, Male,>50K
33, Private, Some-college, Never-married, Own-child, White, Male,<=50K
40, Private, Bachelors, Divorced, Not-in-family, White, Male,>50K
26, Private, Bachelors, Never-married, Not-in-family, White, Female,<=50K
69, ?, HS-grad, Divorced, Not-in-family, White, Female,>50K
59, Private, HS-grad, Married-civ-spouse, Husband, White, Male,<=50K
30, Private, HS-grad, Never-married, Own-child, White, Female,<=50K
31, Local-gov, Assoc-acdm, Married-civ-spouse, Wife, White, Female,<=50K
30, Private, Bachelors, Married-civ-spouse, Husband, White, Male,>50K
27, Private, Bachelors, Never-married, Not-in-family, White, Female,<=50K
20, ?, Some-college, Never-married, Own-child, White, Female,<=50K
56, Private, Assoc-acdm, Divorced, Unmarried, White, Female,<=50K
24, Private, HS-grad, Married-civ-spouse, Husband, White, Male,<=50K
47, Private, Bachelors, Divorced, Unmarried, White, Female,<=50K
51, Private, Bachelors, Never-married, Not-in-family, Black, Male,<=50K
34, Private, HS-grad, Married-civ-spouse, Husband, White, Male,<=50K
47, Private, HS-grad, Divorced, Unmarried, Black, Male,<=50K
47, Private, Some-college, Married-civ-spouse, Husband, White, Male,>50K
20, Private, Some-college, Never-married, Unmarried, Asian-Pac-Islander, Female,<=50K
34, Self-emp-inc, HS-grad, Married-civ-spouse, Husband, White, Male,>50K
31, Private, 11th, Divorced, Not-in-family, White, Female,<=50K
42, Private, Assoc-voc, Divorced, Unmarried, White, Female,<=50K
52, Private, 5th-6th, Married-spouse-absent, Other-relative, White, Male,<=50K
56, Private, HS-grad, Widowed, Not-in-family, White, Female,<=50K
53, Private, HS-grad, Married-civ-spouse, Husband, White, Male,>50K
26, Private, Some-college, Married-civ-spouse, Husband, White, Male,>50K
81, Private, Some-college, Divorced, Not-in-family, White, Female,<=50K
28, ?, 10th, Never-married, Unmarried, Black, Female,<=50K
57, Federal-gov, Some-college, Divorced, Not-in-family, White, Male,>50K
34, Private, HS-grad, Never-married, Not-in-family, White, Female,<=50K
31, ?, 10th, Married-civ-spouse, Husband, White, Male,<=50K
24, Private, Assoc-voc, Never-married, Unmarried, Black, Female,<=50K
20, Private, HS-grad, Never-married, Unmarried, White, Male,<=50K
68, Federal-gov, Some-college, Divorced, Other-relative, Black, Female,<=50K
60, Private, HS-grad, Separated, Not-in-family, White, Female,<=50K
37, Federal-gov, Some-college, Married-civ-spouse, Husband, White, Male,<=50K
